user_id,created_at,market,class,md_do,university_id,device_type,marketing_source
am_202820,2019-10-22,RoW,,,957,desktop,app_store
am_198381,2019-08-28,RoW,2nd year,,1722,desktop,app_store
am_204402,2019-11-09,RoW,5th year,,2220,desktop,app_store
am_188395,2019-03-19,RoW,2nd year,,1056,desktop,app_store
am_204171,2019-11-06,RoW,2nd year,,2120,desktop,app_store
am_185073,2019-01-12,RoW,,,50,desktop,app_store
am_201964,2019-10-13,RoW,5th year,,2582,desktop,app_store
am_192015,2019-05-11,RoW,6th year,,2552,desktop,app_store
am_201108,2019-10-02,RoW,3rd year,,50,desktop,app_store
am_199704,2019-09-16,RoW,4th year,,1761,desktop,app_store
am_202820,2019-10-22,RoW,,,957,desktop,app_store
am_202772,2019-10-22,RoW,3rd year,,50,desktop,app_store
am_200092,2019-09-20,RoW,,,50,desktop,app_store
am_201769,2019-10-10,RoW,2nd year,,1722,desktop,app_store
am_201658,2019-10-09,RoW,5th year,,48,desktop,app_store
am_186278,2019-02-04,RoW,6th year,,271,desktop,app_store
am_204310,2019-11-08,RoW,4th year,,1911,desktop,app_store
am_201058,2019-10-02,RoW,6th year,,3164,desktop,app_store
am_202729,2019-10-21,RoW,,,50,desktop,app_store
am_205602,2019-11-24,RoW,1st year,,3217,desktop,app_store
am_202778,2019-10-22,RoW,2nd year,,2119,desktop,app_store
am_194660,2019-06-23,RoW,5th year,,2097,desktop,app_store
am_194859,2019-06-26,RoW,2nd year,,1142,desktop,app_store
am_191924,2019-05-09,RoW,4th year,,2122,desktop,app_store
am_190023,2019-04-07,RoW,5th year,,50,desktop,app_store
am_190058,2019-04-07,RoW,5th year,,206,desktop,app_store
am_201673,2019-10-09,RoW,6th year,,1580,desktop,app_store
am_205490,2019-11-23,RoW,5th year,,2528,desktop,app_store
am_205690,2019-11-25,RoW,6th year,,2578,desktop,app_store
am_203570,2019-10-31,RoW,6th year,,1941,desktop,app_store
am_186985,2019-02-19,RoW,6th year,,1480,desktop,app_store
am_192622,2019-05-21,RoW,3rd year,,1452,desktop,app_store
am_202755,2019-10-22,RoW,5th year,,1027,desktop,app_store
am_186697,2019-02-13,RoW,5th year,,50,desktop,app_store
am_195668,2019-07-12,RoW,5th year,,618,desktop,app_store
am_195527,2019-07-09,RoW,5th year,,330,desktop,app_store
am_189453,2019-04-03,RoW,4th year,,618,desktop,app_store
am_206018,2019-12-01,RoW,5th year,,806,desktop,app_store
am_194503,2019-06-20,RoW,1st year,,2428,desktop,instagram
am_187244,2019-02-24,RoW,3rd year,,2497,desktop,instagram
am_197117,2019-08-09,RoW,4th year,,1030,desktop,instagram
am_193880,2019-06-10,RoW,5th year,,1078,desktop,instagram
am_189893,2019-04-06,RoW,5th year,,2520,desktop,instagram
am_204985,2019-11-17,RoW,,,50,desktop,instagram
am_187041,2019-02-20,RoW,3rd year,,2542,desktop,instagram
am_198772,2019-09-03,RoW,6th year,,2106,desktop,instagram
am_197009,2019-08-08,RoW,6th year,,2366,desktop,instagram
am_189061,2019-03-30,RoW,2nd year,,905,desktop,instagram
am_204707,2019-11-13,RoW,3rd year,,1679,desktop,instagram
am_188242,2019-03-15,RoW,4th year,,2122,desktop,instagram
am_200423,2019-09-24,RoW,6th year,,480,desktop,instagram
am_191500,2019-05-01,RoW,,,50,desktop,instagram
am_205720,2019-11-26,RoW,4th year,,2112,desktop,instagram
am_203415,2019-10-29,RoW,5th year,,50,desktop,instagram
am_204374,2019-11-09,RoW,5th year,,1667,desktop,instagram
am_193831,2019-06-09,RoW,1st year,,2263,desktop,instagram
am_189260,2019-04-01,RoW,3rd year,,3240,desktop,instagram
am_207716,2019-12-30,RoW,3rd year,,2268,desktop,instagram
am_196554,2019-07-30,RoW,3rd year,,2533,desktop,instagram
am_200408,2019-09-24,RoW,4th year,,2552,desktop,instagram
am_197136,2019-08-09,RoW,5th year,,3166,desktop,instagram
am_192645,2019-05-21,RoW,,,50,desktop,instagram
am_205651,2019-11-25,RoW,3rd year,,50,desktop,instagram
am_189272,2019-04-01,RoW,4th year,,2524,desktop,instagram
am_206408,2019-12-06,RoW,5th year,,2108,desktop,instagram
am_189009,2019-03-30,RoW,5th year,,436,desktop,instagram
am_202740,2019-10-21,RoW,,,50,desktop,instagram
am_206879,2019-12-13,RoW,6th year,,2111,desktop,instagram
am_188926,2019-03-28,RoW,,,50,desktop,instagram
am_193043,2019-05-28,RoW,1st year,,3158,desktop,instagram
am_206357,2019-12-05,RoW,1st year,,2263,desktop,instagram
am_195348,2019-07-06,RoW,5th year,,1033,desktop,instagram
am_202766,2019-10-22,RoW,5th year,,2900,desktop,instagram
am_190337,2019-04-11,RoW,6th year,,41,desktop,instagram
am_199654,2019-09-15,RoW,2nd year,,2501,desktop,instagram
am_203689,2019-11-01,RoW,4th year,,907,desktop,instagram
am_203139,2019-10-26,RoW,,,50,desktop,instagram
am_188336,2019-03-17,RoW,5th year,,3187,desktop,instagram
am_205818,2019-11-27,RoW,5th year,,1142,desktop,instagram
am_205653,2019-11-25,RoW,6th year,,903,desktop,instagram
am_198121,2019-08-25,RoW,4th year,,690,desktop,instagram
am_202862,2019-10-23,RoW,6th year,,2113,desktop,instagram
am_184728,2019-01-06,RoW,1st year,,628,desktop,instagram
am_189625,2019-04-04,RoW,5th year,,1665,desktop,instagram
am_204045,2019-11-05,RoW,6th year,,618,desktop,instagram
am_195778,2019-07-15,RoW,,,50,desktop,instagram
am_205291,2019-11-20,RoW,3rd year,,2109,desktop,instagram
am_207420,2019-12-23,RoW,5th year,,1142,desktop,instagram
am_206374,2019-12-06,RoW,4th year,,646,desktop,instagram
am_185524,2019-01-19,RoW,2nd year,,1753,desktop,instagram
am_187638,2019-03-04,RoW,6th year,,50,desktop,instagram
am_189748,2019-04-05,RoW,,,50,desktop,instagram
am_186383,2019-02-07,RoW,3rd year,,2510,desktop,instagram
am_201293,2019-10-05,RoW,2nd year,,2327,desktop,instagram
am_194606,2019-06-22,RoW,6th year,,276,desktop,instagram
am_197717,2019-08-19,RoW,6th year,,2117,desktop,instagram
am_203971,2019-11-04,RoW,6th year,,1932,desktop,instagram
am_186148,2019-02-01,RoW,4th year,,1857,desktop,instagram
am_203865,2019-11-03,RoW,2nd year,,2117,desktop,instagram
am_193689,2019-06-08,RoW,6th year,,2521,desktop,instagram
am_200071,2019-09-20,RoW,,,50,desktop,instagram
am_204672,2019-11-13,RoW,4th year,,1893,desktop,instagram
am_188626,2019-03-23,RoW,6th year,,1697,desktop,instagram
am_201155,2019-10-03,RoW,,,50,desktop,instagram
am_188933,2019-03-29,RoW,3rd year,,3149,desktop,instagram
am_191764,2019-05-06,RoW,3rd year,,952,desktop,instagram
am_186757,2019-02-14,RoW,5th year,,1805,desktop,instagram
am_193612,2019-06-07,RoW,5th year,,2651,desktop,instagram
am_188722,2019-03-26,RoW,5th year,,1693,desktop,instagram
am_202139,2019-10-15,RoW,6th year,,3222,desktop,instagram
am_204216,2019-11-07,RoW,4th year,,2225,desktop,instagram
am_189112,2019-03-31,RoW,5th year,,2311,desktop,instagram
am_194407,2019-06-18,RoW,1st year,,2511,desktop,instagram
am_204994,2019-11-17,RoW,2nd year,,1807,desktop,instagram
am_199476,2019-09-12,RoW,3rd year,,928,desktop,instagram
am_193853,2019-06-10,RoW,6th year,,289,desktop,instagram
am_187944,2019-03-10,RoW,4th year,,1916,desktop,instagram
am_190873,2019-04-20,RoW,5th year,,3187,desktop,instagram
am_193173,2019-05-30,RoW,2nd year,,2763,desktop,instagram
am_207402,2019-12-22,RoW,4th year,,2220,desktop,instagram
am_197600,2019-08-17,RoW,2nd year,,2413,desktop,instagram
am_199836,2019-09-17,RoW,2nd year,,1424,desktop,instagram
am_199075,2019-09-07,RoW,3rd year,,2505,desktop,instagram
am_200151,2019-09-21,RoW,5th year,,1349,desktop,instagram
am_184698,2019-01-05,RoW,,,1369,desktop,instagram
am_205009,2019-11-17,RoW,,,1128,desktop,instagram
am_205793,2019-11-27,RoW,3rd year,,2522,desktop,instagram
am_193510,2019-06-05,RoW,2nd year,,2510,desktop,instagram
am_190933,2019-04-22,RoW,3rd year,,3172,desktop,instagram
am_193724,2019-06-08,RoW,3rd year,,644,desktop,instagram
am_203645,2019-10-31,RoW,3rd year,,910,desktop,instagram
am_202803,2019-10-22,RoW,4th year,,2117,desktop,instagram
am_205757,2019-11-26,RoW,,,50,desktop,instagram
am_206841,2019-12-12,RoW,,,639,desktop,instagram
am_192476,2019-05-19,RoW,5th year,,1595,desktop,instagram
am_194749,2019-06-25,RoW,5th year,,1448,desktop,instagram
am_206848,2019-12-12,RoW,6th year,,2232,desktop,instagram
am_201303,2019-10-05,RoW,,,50,desktop,instagram
am_198279,2019-08-27,RoW,6th year,,830,desktop,instagram
am_197032,2019-08-08,RoW,,,50,desktop,instagram
am_185388,2019-01-17,RoW,2nd year,,1702,desktop,instagram
am_192533,2019-05-20,RoW,4th year,,983,desktop,instagram
am_204033,2019-11-05,RoW,,,1212,desktop,instagram
am_194841,2019-06-26,RoW,1st year,,2112,desktop,instagram
am_191530,2019-05-02,RoW,5th year,,3146,desktop,instagram
am_207757,2019-12-30,RoW,6th year,,1339,desktop,instagram
am_185890,2019-01-27,RoW,2nd year,,1339,desktop,instagram
am_189097,2019-03-31,RoW,4th year,,344,desktop,instagram
am_193772,2019-06-09,RoW,6th year,,891,desktop,instagram
am_203459,2019-10-30,RoW,4th year,,1730,desktop,instagram
am_193623,2019-06-07,RoW,5th year,,616,desktop,instagram
am_204910,2019-11-16,RoW,6th year,,1125,desktop,instagram
am_188563,2019-03-22,RoW,6th year,,943,desktop,instagram
am_199470,2019-09-12,RoW,6th year,,2505,desktop,instagram
am_204640,2019-11-12,RoW,2nd year,,1134,desktop,instagram
am_201062,2019-10-02,RoW,4th year,,2489,desktop,instagram
am_205421,2019-11-22,RoW,6th year,,1916,desktop,instagram
am_198515,2019-08-30,RoW,6th year,,701,desktop,instagram
am_200442,2019-09-24,RoW,3rd year,,1451,desktop,instagram
am_204942,2019-11-16,RoW,1st year,,1781,desktop,instagram
am_198263,2019-08-27,RoW,3rd year,,1221,desktop,instagram
am_207506,2019-12-24,RoW,5th year,,2516,desktop,instagram
am_192813,2019-05-24,RoW,6th year,,2058,desktop,instagram
am_197227,2019-08-11,RoW,4th year,,1713,desktop,instagram
am_202695,2019-10-21,RoW,6th year,,2113,desktop,instagram
am_185514,2019-01-19,RoW,,,50,desktop,instagram
am_198173,2019-08-25,RoW,6th year,,1720,desktop,instagram
am_200816,2019-09-29,RoW,5th year,,1033,desktop,instagram
am_206859,2019-12-13,RoW,2nd year,,2156,desktop,instagram
am_194575,2019-06-21,RoW,4th year,,1030,desktop,instagram
am_204820,2019-11-15,RoW,4th year,,1733,desktop,instagram
am_205128,2019-11-18,RoW,4th year,,2510,desktop,instagram
am_204313,2019-11-08,RoW,,,1837,desktop,instagram
am_186668,2019-02-13,RoW,1st year,,628,desktop,instagram
am_203721,2019-11-01,RoW,5th year,,2223,desktop,instagram
am_192615,2019-05-21,RoW,,,50,desktop,instagram
am_207212,2019-12-19,RoW,4th year,,2095,desktop,ambassador
am_188948,2019-03-29,RoW,4th year,,949,desktop,ambassador
am_185410,2019-01-17,RoW,5th year,,50,desktop,ambassador
am_196572,2019-07-31,RoW,5th year,,1730,desktop,ambassador
am_191212,2019-04-26,RoW,5th year,,2522,desktop,ambassador
am_185244,2019-01-15,RoW,,,50,desktop,ambassador
am_201416,2019-10-07,RoW,,,50,desktop,ambassador
am_190055,2019-04-07,RoW,,,2366,desktop,ambassador
am_198438,2019-08-29,RoW,2nd year,,2058,desktop,ambassador
am_192236,2019-05-15,RoW,3rd year,,50,desktop,ambassador
am_186273,2019-02-04,RoW,4th year,,337,desktop,ambassador
am_188219,2019-03-15,RoW,4th year,,345,desktop,ambassador
am_187247,2019-02-24,RoW,5th year,,2110,desktop,ambassador
am_205496,2019-11-23,RoW,6th year,,2110,desktop,ambassador
am_195810,2019-07-15,RoW,,,50,desktop,ambassador
am_202876,2019-10-23,RoW,1st year,,2109,desktop,ambassador
am_203787,2019-11-02,RoW,2nd year,,957,desktop,ambassador
am_206200,2019-12-03,RoW,4th year,,2112,desktop,ambassador
am_185135,2019-01-13,RoW,4th year,,2120,desktop,ambassador
am_188786,2019-03-27,RoW,4th year,,343,desktop,ambassador
am_203703,2019-11-01,RoW,4th year,,888,desktop,ambassador
am_204289,2019-11-08,RoW,4th year,,1722,desktop,ambassador
am_191138,2019-04-25,RoW,5th year,,333,desktop,ambassador
am_187067,2019-02-20,RoW,6th year,,2107,desktop,ambassador
am_184646,2019-01-04,US,2nd year,D.O.,218,desktop,ambassador
am_184711,2019-01-05,US,3rd year,M.D.,108,desktop,ambassador
am_190585,2019-04-15,RoW,2nd year,,896,desktop,ambassador
am_204911,2019-11-16,RoW,2nd year,,957,desktop,ambassador
am_202499,2019-10-19,RoW,3rd year,,50,desktop,ambassador
am_199685,2019-09-15,RoW,5th year,,3187,desktop,ambassador
am_202365,2019-10-17,RoW,6th year,,50,desktop,ambassador
am_202074,2019-10-14,RoW,6th year,,208,desktop,ambassador
am_200171,2019-09-21,RoW,,,50,desktop,ambassador
am_203780,2019-11-02,RoW,2nd year,,888,desktop,ambassador
am_187210,2019-02-23,RoW,2nd year,,1449,desktop,ambassador
am_186681,2019-02-13,RoW,2nd year,,208,desktop,ambassador
am_192240,2019-05-15,RoW,3rd year,,333,desktop,ambassador
am_186872,2019-02-17,RoW,3rd year,,1454,desktop,ambassador
am_199045,2019-09-07,RoW,3rd year,,1722,desktop,ambassador
am_202815,2019-10-22,RoW,3rd year,,957,desktop,ambassador
am_185724,2019-01-24,RoW,4th year,,61,desktop,ambassador
am_201165,2019-10-03,RoW,4th year,,334,desktop,ambassador
am_192844,2019-05-24,RoW,4th year,,643,desktop,ambassador
am_204217,2019-11-07,RoW,5th year,,50,desktop,ambassador
am_196543,2019-07-30,RoW,6th year,,329,desktop,ambassador
am_205861,2019-11-28,RoW,6th year,,889,desktop,ambassador
am_185853,2019-01-26,RoW,4th year,,2111,desktop,ambassador
am_197310,2019-08-13,RoW,4th year,,2639,desktop,ambassador
am_192602,2019-05-21,RoW,4th year,,618,desktop,ambassador
am_189496,2019-04-03,RoW,4th year,,893,desktop,ambassador
am_195584,2019-07-10,RoW,6th year,,969,desktop,ambassador
am_202801,2019-10-22,RoW,3rd year,,2109,desktop,ambassador
am_198528,2019-08-30,RoW,5th year,,2087,desktop,ambassador
am_201356,2019-10-06,RoW,5th year,,208,desktop,ambassador
am_202365,2019-10-17,RoW,6th year,,50,desktop,ambassador
am_198783,2019-09-03,RoW,6th year,,1844,desktop,ambassador
am_186983,2019-02-19,RoW,2nd year,,50,desktop,ambassador
am_200312,2019-09-23,RoW,3rd year,,50,desktop,ambassador
am_206170,2019-12-03,RoW,3rd year,,2368,desktop,ambassador
am_205644,2019-11-25,RoW,4th year,,1449,desktop,ambassador
am_203314,2019-10-28,RoW,4th year,,2489,desktop,ambassador
am_203425,2019-10-29,RoW,5th year,,1367,desktop,ambassador
am_184912,2019-01-09,RoW,6th year,,1480,desktop,ambassador
am_195874,2019-07-16,RoW,,,50,desktop,ambassador
am_203192,2019-10-27,RoW,2nd year,,2259,desktop,ambassador
am_202895,2019-10-23,RoW,4th year,,2112,desktop,ambassador
am_185649,2019-01-22,RoW,4th year,,1446,desktop,ambassador
am_204079,2019-11-05,RoW,5th year,,2112,desktop,ambassador
am_197302,2019-08-13,RoW,5th year,,2639,desktop,ambassador
am_193522,2019-06-06,RoW,5th year,,345,desktop,ambassador
am_195696,2019-07-13,RoW,5th year,,347,desktop,ambassador
am_205333,2019-11-21,RoW,6th year,,2112,desktop,ambassador
am_206569,2019-12-08,RoW,6th year,,2202,desktop,ambassador
am_206846,2019-12-12,RoW,,,50,desktop,ambassador
am_203695,2019-11-01,RoW,4th year,,50,desktop,ambassador
am_198764,2019-09-03,RoW,4th year,,2639,desktop,ambassador
am_198506,2019-08-30,RoW,5th year,,343,desktop,ambassador
am_195041,2019-06-29,RoW,6th year,,345,desktop,ambassador
am_184573,2019-01-02,US,2nd year,D.O.,231,desktop,ambassador
am_192605,2019-05-21,RoW,,,50,desktop,ambassador
am_204995,2019-11-17,RoW,4th year,,2112,desktop,ambassador
am_206120,2019-12-02,RoW,6th year,,55,desktop,ambassador
am_203329,2019-10-28,RoW,1st year,,2109,desktop,ambassador
am_204525,2019-11-11,RoW,3rd year,,2259,desktop,ambassador
am_206427,2019-12-06,RoW,4th year,,2112,desktop,ambassador
am_207370,2019-12-22,RoW,6th year,,2101,desktop,ambassador
am_205861,2019-11-28,RoW,6th year,,889,desktop,ambassador
am_189576,2019-04-04,RoW,6th year,,1220,desktop,ambassador
am_184769,2019-01-07,RoW,,,50,desktop,ambassador
am_191025,2019-04-23,RoW,,,50,desktop,ambassador
am_193032,2019-05-28,RoW,2nd year,,208,desktop,ambassador
am_206000,2019-11-30,RoW,3rd year,,2112,desktop,ambassador
am_189355,2019-04-02,RoW,4th year,,896,desktop,ambassador
am_187853,2019-03-08,RoW,5th year,,1697,desktop,ambassador
am_203768,2019-11-02,RoW,5th year,,2264,desktop,ambassador
am_194785,2019-06-25,RoW,3rd year,,1708,desktop,ambassador
am_198379,2019-08-28,RoW,4th year,,1579,desktop,ambassador
am_187279,2019-02-24,RoW,4th year,,2105,desktop,ambassador
am_196320,2019-07-25,RoW,4th year,,2110,desktop,ambassador
am_188272,2019-03-16,RoW,5th year,,2115,desktop,ambassador
am_191208,2019-04-26,RoW,6th year,,2501,desktop,ambassador
am_191028,2019-04-23,RoW,,,50,desktop,ambassador
am_204149,2019-11-06,RoW,,,52,desktop,ambassador
am_203281,2019-10-28,RoW,1st year,,894,desktop,ambassador
am_184634,2019-01-03,RoW,1st year,,208,desktop,ambassador
am_204388,2019-11-09,RoW,3rd year,,2259,desktop,ambassador
am_197595,2019-08-17,RoW,3rd year,,2281,desktop,ambassador
am_197156,2019-08-10,RoW,4th year,,2079,desktop,ambassador
am_191892,2019-05-09,RoW,6th year,,340,desktop,ambassador
am_199940,2019-09-18,RoW,6th year,,2520,desktop,ambassador
am_200847,2019-09-29,RoW,1st year,,888,desktop,ambassador
am_194954,2019-06-28,RoW,3rd year,,50,desktop,ambassador
am_207690,2019-12-29,RoW,3rd year,,1446,desktop,ambassador
am_185665,2019-01-23,RoW,4th year,,643,desktop,ambassador
am_190070,2019-04-07,RoW,5th year,,2520,desktop,ambassador
am_200707,2019-09-27,RoW,6th year,,2108,desktop,ambassador
am_196925,2019-08-06,RoW,6th year,,2113,desktop,ambassador
am_184580,2019-01-02,US,2nd year,M.D.,119,desktop,ambassador
am_205441,2019-11-22,RoW,2nd year,,1446,desktop,ambassador
am_206439,2019-12-06,RoW,3rd year,,2112,desktop,ambassador
am_206930,2019-12-14,RoW,4th year,,2104,desktop,ambassador
am_189007,2019-03-30,RoW,4th year,,2111,desktop,ambassador
am_188689,2019-03-25,RoW,4th year,,1446,desktop,ambassador
am_195744,2019-07-14,RoW,5th year,,1708,desktop,ambassador
am_192910,2019-05-26,RoW,5th year,,208,desktop,ambassador
am_184590,2019-01-03,US,3rd year,M.D.,165,desktop,ambassador
am_202864,2019-10-23,RoW,1st year,,957,desktop,ambassador
am_200176,2019-09-21,RoW,2nd year,,2281,desktop,ambassador
am_185087,2019-01-12,RoW,5th year,,1700,desktop,ambassador
am_200528,2019-09-25,RoW,5th year,,2520,desktop,ambassador
am_194803,2019-06-25,RoW,6th year,,55,desktop,ambassador
am_205102,2019-11-18,RoW,6th year,,2112,desktop,ambassador
am_196835,2019-08-05,RoW,6th year,,342,desktop,ambassador
am_199393,2019-09-11,RoW,1st year,,2113,desktop,ambassador
am_187850,2019-03-08,RoW,1st year,,1697,desktop,ambassador
am_185961,2019-01-29,RoW,2nd year,,1753,desktop,ambassador
am_205740,2019-11-26,RoW,4th year,,2112,desktop,ambassador
am_198356,2019-08-28,RoW,6th year,,55,desktop,ambassador
am_188235,2019-03-15,RoW,6th year,,1700,desktop,ambassador
am_202702,2019-10-21,RoW,4th year,,2520,desktop,ambassador
am_201306,2019-10-05,RoW,5th year,,2088,desktop,ambassador
am_204295,2019-11-08,RoW,6th year,,344,desktop,ambassador
am_185167,2019-01-14,RoW,,,50,desktop,ambassador
am_196270,2019-07-24,RoW,,,50,desktop,ambassador
am_185796,2019-01-25,RoW,1st year,,1480,desktop,ambassador
am_206852,2019-12-12,RoW,2nd year,,888,desktop,ambassador
am_185723,2019-01-24,RoW,5th year,,334,desktop,ambassador
am_203237,2019-10-27,RoW,5th year,,891,desktop,ambassador
am_206987,2019-12-15,RoW,1st year,,2112,desktop,ambassador
am_186418,2019-02-07,RoW,3rd year,,334,desktop,ambassador
am_203759,2019-11-02,RoW,5th year,,892,desktop,ambassador
am_202774,2019-10-22,RoW,3rd year,,2109,desktop,ambassador
am_188406,2019-03-19,RoW,3rd year,,1666,desktop,ambassador
am_199084,2019-09-07,RoW,3rd year,,1722,desktop,ambassador
am_198379,2019-08-28,RoW,4th year,,1579,desktop,ambassador
am_190236,2019-04-09,RoW,4th year,,647,desktop,ambassador
am_204066,2019-11-05,RoW,5th year,,2138,desktop,ambassador
am_203555,2019-10-31,RoW,6th year,,340,desktop,ambassador
am_204096,2019-11-05,RoW,2nd year,,957,desktop,ambassador
am_188233,2019-03-15,RoW,5th year,,50,desktop,ambassador
am_205489,2019-11-23,RoW,6th year,,50,desktop,ambassador
am_199852,2019-09-17,RoW,2nd year,,1722,desktop,ambassador
am_194438,2019-06-19,RoW,4th year,,1708,desktop,ambassador
am_195010,2019-06-29,RoW,5th year,,347,desktop,ambassador
am_201167,2019-10-03,RoW,6th year,,440,desktop,ambassador
am_206622,2019-12-09,RoW,6th year,,2520,desktop,ambassador
am_199356,2019-09-11,RoW,1st year,,61,desktop,ambassador
am_200778,2019-09-28,RoW,1st year,,2109,desktop,ambassador
am_205812,2019-11-27,RoW,1st year,,888,desktop,ambassador
am_206082,2019-12-02,RoW,1st year,,957,desktop,ambassador
am_187951,2019-03-10,RoW,4th year,,1582,desktop,ambassador
am_203688,2019-11-01,RoW,4th year,,2107,desktop,ambassador
am_187324,2019-02-25,RoW,4th year,,2110,desktop,ambassador
am_203863,2019-11-03,RoW,4th year,,1450,desktop,ambassador
am_205072,2019-11-18,RoW,5th year,,3141,desktop,ambassador
am_203347,2019-10-29,RoW,5th year,,343,desktop,ambassador
am_199271,2019-09-10,RoW,6th year,,2112,desktop,ambassador
am_202785,2019-10-22,RoW,2nd year,,1722,desktop,ambassador
am_203365,2019-10-29,RoW,3rd year,,2259,desktop,ambassador
am_186043,2019-01-30,RoW,4th year,,333,desktop,ambassador
am_191546,2019-05-02,RoW,4th year,,347,desktop,ambassador
am_192487,2019-05-19,RoW,5th year,,439,desktop,ambassador
am_204295,2019-11-08,RoW,6th year,,344,desktop,ambassador
am_192180,2019-05-14,RoW,1st year,,2510,desktop,ambassador
am_201913,2019-10-12,RoW,2nd year,,618,desktop,ambassador
am_204831,2019-11-15,RoW,2nd year,,957,desktop,ambassador
am_204673,2019-11-13,RoW,2nd year,,2264,desktop,ambassador
am_190770,2019-04-18,RoW,3rd year,,56,desktop,ambassador
am_185163,2019-01-14,RoW,3rd year,,330,desktop,ambassador
am_193303,2019-06-02,RoW,3rd year,,347,desktop,ambassador
am_190474,2019-04-13,RoW,4th year,,2120,desktop,ambassador
am_185828,2019-01-26,RoW,5th year,,2618,desktop,ambassador
am_198136,2019-08-25,RoW,5th year,,208,desktop,ambassador
am_199306,2019-09-10,RoW,2nd year,,2112,desktop,ambassador
am_198431,2019-08-29,RoW,3rd year,,2058,desktop,ambassador
am_203950,2019-11-04,RoW,3rd year,,3179,desktop,ambassador
am_203766,2019-11-02,RoW,3rd year,,888,desktop,ambassador
am_204525,2019-11-11,RoW,3rd year,,2259,desktop,ambassador
am_202325,2019-10-17,RoW,4th year,,1587,desktop,ambassador
am_204076,2019-11-05,RoW,4th year,,1446,desktop,ambassador
am_203493,2019-10-30,RoW,4th year,,2264,desktop,ambassador
am_188233,2019-03-15,RoW,5th year,,50,desktop,ambassador
am_185873,2019-01-27,RoW,5th year,,344,desktop,ambassador
am_198563,2019-08-31,RoW,6th year,,55,desktop,ambassador
am_188334,2019-03-17,RoW,6th year,,2105,desktop,ambassador
am_205867,2019-11-28,RoW,2nd year,,2112,desktop,ambassador
am_207374,2019-12-22,RoW,3rd year,,1446,desktop,ambassador
am_206671,2019-12-10,RoW,3rd year,,2223,desktop,ambassador
am_188319,2019-03-17,RoW,5th year,,2109,desktop,ambassador
am_191274,2019-04-28,RoW,5th year,,969,desktop,ambassador
am_207048,2019-12-16,RoW,6th year,,969,desktop,ambassador
am_199286,2019-09-10,RoW,1st year,,2112,desktop,ambassador
am_198452,2019-08-29,RoW,2nd year,,1722,desktop,ambassador
am_192861,2019-05-25,RoW,3rd year,,332,desktop,ambassador
am_194846,2019-06-26,RoW,5th year,,345,desktop,ambassador
am_195231,2019-07-03,RoW,5th year,,1455,desktop,ambassador
am_195289,2019-07-04,RoW,6th year,,969,desktop,ambassador
am_200753,2019-09-28,RoW,1st year,,1214,desktop,ambassador
am_191871,2019-05-08,RoW,2nd year,,437,desktop,ambassador
am_193137,2019-05-30,RoW,3rd year,,332,desktop,ambassador
am_192540,2019-05-20,RoW,3rd year,,333,desktop,ambassador
am_190848,2019-04-20,RoW,5th year,,340,desktop,ambassador
am_203945,2019-11-04,RoW,5th year,,1446,desktop,ambassador
am_205152,2019-11-19,RoW,6th year,,2112,desktop,ambassador
am_192382,2019-05-17,RoW,1st year,,2105,desktop,ambassador
am_185468,2019-01-18,RoW,1st year,,2120,desktop,ambassador
am_205504,2019-11-23,RoW,3rd year,,61,desktop,ambassador
am_202397,2019-10-18,RoW,4th year,,1865,desktop,ambassador
am_185309,2019-01-16,RoW,3rd year,,50,desktop,ambassador
am_205256,2019-11-20,RoW,5th year,,2282,desktop,ambassador
am_197946,2019-08-21,RoW,6th year,,329,desktop,ambassador
am_200973,2019-10-01,RoW,6th year,,347,desktop,ambassador
am_187963,2019-03-10,RoW,3rd year,,1582,desktop,ambassador
am_199162,2019-09-09,RoW,3rd year,,61,desktop,ambassador
am_191338,2019-04-29,RoW,4th year,,332,desktop,ambassador
am_206009,2019-11-30,RoW,2nd year,,2112,desktop,ambassador
am_187102,2019-02-21,RoW,5th year,,440,desktop,ambassador
am_205807,2019-11-27,RoW,1st year,,46,desktop,ambassador
am_204907,2019-11-16,RoW,1st year,,888,desktop,ambassador
am_200237,2019-09-22,RoW,2nd year,,2281,desktop,ambassador
am_200583,2019-09-25,RoW,4th year,,2281,desktop,ambassador
am_187870,2019-03-08,RoW,5th year,,2099,desktop,ambassador
am_198625,2019-09-01,RoW,2nd year,,1456,desktop,ambassador
am_198436,2019-08-29,RoW,2nd year,,1722,desktop,ambassador
am_193495,2019-06-05,RoW,2nd year,,2495,desktop,ambassador
am_205656,2019-11-25,RoW,3rd year,,2112,desktop,ambassador
am_188373,2019-03-18,RoW,5th year,,1697,desktop,ambassador
am_187240,2019-02-24,RoW,2nd year,,2259,desktop,ambassador
am_204376,2019-11-09,RoW,3rd year,,1449,desktop,ambassador
am_204100,2019-11-05,RoW,4th year,,1446,desktop,ambassador
am_206503,2019-12-07,RoW,5th year,,2095,desktop,ambassador
am_198490,2019-08-29,RoW,5th year,,1722,desktop,ambassador
am_203162,2019-10-26,RoW,6th year,,440,desktop,ambassador
am_186572,2019-02-11,RoW,1st year,,208,desktop,ambassador
am_203817,2019-11-02,RoW,2nd year,,888,desktop,ambassador
am_203818,2019-11-02,RoW,2nd year,,888,desktop,ambassador
am_199726,2019-09-16,RoW,3rd year,,330,desktop,ambassador
